ID_PRODUTO;DATA_INICIO;DATA_FIM;PRECO
2;2023-10-01;2023-11-01;344.57
3;2023-10-01;2023-11-01;4546.75
4;2023-10-01;2023-11-01;1095.41
5;2023-10-01;2023-11-01;433.54
6;2023-10-01;2023-11-01;690.22
7;2023-10-01;2023-11-01;2918.16
8;2023-10-01;2023-11-01;255.87
9;2023-10-01;2023-11-01;46.0
10;2023-10-01;2023-11-01;193.12
11;2023-10-01;2023-11-01;71.0
12;2023-10-01;2023-11-01;4439.31
13;2023-10-01;2023-11-01;1728.56
14;2023-10-01;2023-11-01;2345.87
15;2023-10-01;2023-11-01;3279.09
16;2023-10-01;2023-11-01;228.35
17;2023-10-01;2023-11-01;1833.64
18;2023-10-01;2023-11-01;507.18
19;2023-10-01;2023-11-01;661.87
20;2023-10-01;2023-11-01;3634.93
21;2023-10-01;2023-11-01;140.04
22;2023-10-01;2023-11-01;152.39
23;2023-10-01;2023-11-01;126.42
24;2023-10-01;2023-11-01;272.15
25;2023-10-01;2023-11-01;800.15
26;2023-10-01;2023-11-01;411.55
27;2023-10-01;2023-11-01;795.04
28;2023-10-01;2023-11-01;178.27
29;2023-10-01;2023-11-01;125.4
30;2023-10-01;2023-11-01;204.84
31;2023-10-01;2023-11-01;97.87
32;2023-10-01;2023-11-01;312.27
33;2023-10-01;2023-11-01;408.25
34;2023-10-01;2023-11-01;194.56
35;2023-10-01;2023-11-01;292.75
36;2023-10-01;2023-11-01;314.52
37;2023-10-01;2023-11-01;96.11
38;2023-10-01;2023-11-01;1032.77
39;2023-10-01;2023-11-01;117.33
40;2023-10-01;2023-11-01;105.83
41;2023-10-01;2023-11-01;1357.52
42;2023-10-01;2023-11-01;3221.1
43;2023-10-01;2023-11-01;325.58
44;2023-10-01;2023-11-01;320.64
45;2023-10-01;2023-11-01;193.11
46;2023-10-01;2023-11-01;1110.41
47;2023-10-01;2023-11-01;227.68
48;2023-10-01;2023-11-01;109.72
49;2023-10-01;2023-11-01;141.56
50;2023-10-01;2023-11-01;1149.67
51;2023-10-01;2023-11-01;152.83
52;2023-10-01;2023-11-01;732.82
53;2023-10-01;2023-11-01;112.11
54;2023-10-01;2023-11-01;138.72
55;2023-10-01;2023-11-01;72.92
56;2023-10-01;2023-11-01;750.05
57;2023-10-01;2023-11-01;372.73
58;2023-10-01;2023-11-01;163.04
59;2023-10-01;2023-11-01;200.89
60;2023-10-01;2023-11-01;167.94
61;2023-10-01;2023-11-01;887.6
62;2023-10-01;2023-11-01;87.4
63;2023-10-01;2023-11-01;2566.58
64;2023-10-01;2023-11-01;46.04
65;2023-10-01;2023-11-01;304.93
66;2023-10-01;2023-11-01;268.38
67;2023-10-01;2023-11-01;111.75
68;2023-10-01;2023-11-01;203.64
69;2023-10-01;2023-11-01;81.84
70;2023-10-01;2023-11-01;85.42
71;2023-10-01;2023-11-01;363.72
72;2023-10-01;2023-11-01;259.6
73;2023-10-01;2023-11-01;327.54
74;2023-10-01;2023-11-01;298.22
75;2023-10-01;2023-11-01;169.85
76;2023-10-01;2023-11-01;147.15
77;2023-10-01;2023-11-01;361.32
78;2023-10-01;2023-11-01;263.36
79;2023-10-01;2023-11-01;137.28
80;2023-10-01;2023-11-01;189.74
81;2023-10-01;2023-11-01;2986.68
82;2023-10-01;2023-11-01;85.19
83;2023-10-01;2023-11-01;377.09
84;2023-10-01;2023-11-01;517.42
85;2023-10-01;2023-11-01;114.17
86;2023-10-01;2023-11-01;1615.13
87;2023-10-01;2023-11-01;225.5
88;2023-10-01;2023-11-01;544.14
89;2023-10-01;2023-11-01;110.02
90;2023-10-01;2023-11-01;107.92
91;2023-10-01;2023-11-01;812.87
92;2023-10-01;2023-11-01;146.84
93;2023-10-01;2023-11-01;94.52
94;2023-10-01;2023-11-01;125.42
95;2023-10-01;2023-11-01;138.64
96;2023-10-01;2023-11-01;142.27
97;2023-10-01;2023-11-01;789.82
98;2023-10-01;2023-11-01;82.27
99;2023-10-01;2023-11-01;50.22
100;2023-10-01;2023-11-01;40.19
101;2023-10-01;2023-11-01;139.93
102;2023-10-01;2023-11-01;176.29
103;2023-10-01;2023-11-01;372.16
104;2023-10-01;2023-11-01;537.87
105;2023-10-01;2023-11-01;71.44
1;2023-11-01;2023-12-01;2057.99
2;2023-11-01;2023-12-01;327.2
3;2023-11-01;2023-12-01;4439.01
4;2023-11-01;2023-12-01;1251.06
5;2023-11-01;2023-12-01;404.34
6;2023-11-01;2023-12-01;673.39
7;2023-11-01;2023-12-01;3175.24
8;2023-11-01;2023-12-01;245.51
9;2023-11-01;2023-12-01;51.44
10;2023-11-01;2023-12-01;213.58
11;2023-11-01;2023-12-01;75.51
12;2023-11-01;2023-12-01;4122.59
13;2023-11-01;2023-12-01;1895.57
14;2023-11-01;2023-12-01;2341.2
15;2023-11-01;2023-12-01;2803.06
16;2023-11-01;2023-12-01;254.32
17;2023-11-01;2023-12-01;1849.26
18;2023-11-01;2023-12-01;527.53
19;2023-11-01;2023-12-01;742.27
20;2023-11-01;2023-12-01;3192.71
21;2023-11-01;2023-12-01;160.17
22;2023-11-01;2023-12-01;151.25
23;2023-11-01;2023-12-01;124.08
24;2023-11-01;2023-12-01;242.8
25;2023-11-01;2023-12-01;784.28
26;2023-11-01;2023-12-01;493.5
27;2023-11-01;2023-12-01;861.55
28;2023-11-01;2023-12-01;181.93
29;2023-11-01;2023-12-01;118.37
30;2023-11-01;2023-12-01;181.72
31;2023-11-01;2023-12-01;100.84
32;2023-11-01;2023-12-01;275.07
33;2023-11-01;2023-12-01;384.49
34;2023-11-01;2023-12-01;181.46
35;2023-11-01;2023-12-01;295.22
36;2023-11-01;2023-12-01;305.62
37;2023-11-01;2023-12-01;107.35
38;2023-11-01;2023-12-01;1045.57
39;2023-11-01;2023-12-01;110.46
40;2023-11-01;2023-12-01;108.15
41;2023-11-01;2023-12-01;1476.53
42;2023-11-01;2023-12-01;2999.43
43;2023-11-01;2023-12-01;307.06
44;2023-11-01;2023-12-01;382.48
45;2023-11-01;2023-12-01;219.3
46;2023-11-01;2023-12-01;1289.16
47;2023-11-01;2023-12-01;246.17
48;2023-11-01;2023-12-01;101.86
49;2023-11-01;2023-12-01;140.3
50;2023-11-01;2023-12-01;1236.9
51;2023-11-01;2023-12-01;139.42
52;2023-11-01;2023-12-01;821.93
53;2023-11-01;2023-12-01;112.47
54;2023-11-01;2023-12-01;153.03
55;2023-11-01;2023-12-01;79.59
56;2023-11-01;2023-12-01;679.19
57;2023-11-01;2023-12-01;381.48
58;2023-11-01;2023-12-01;137.44
59;2023-11-01;2023-12-01;184.43
60;2023-11-01;2023-12-01;183.89
61;2023-11-01;2023-12-01;921.84
62;2023-11-01;2023-12-01;85.97
63;2023-11-01;2023-12-01;2813.94
64;2023-11-01;2023-12-01;47.09
65;2023-11-01;2023-12-01;309.66
66;2023-11-01;2023-12-01;273.95
67;2023-11-01;2023-12-01;125.69
68;2023-11-01;2023-12-01;204.14
69;2023-11-01;2023-12-01;89.71
70;2023-11-01;2023-12-01;87.87
71;2023-11-01;2023-12-01;326.31
72;2023-11-01;2023-12-01;237.75
73;2023-11-01;2023-12-01;326.02
74;2023-11-01;2023-12-01;290.55
75;2023-11-01;2023-12-01;193.8
76;2023-11-01;2023-12-01;160.57
77;2023-11-01;2023-12-01;363.09
78;2023-11-01;2023-12-01;250.96
79;2023-11-01;2023-12-01;119.09
80;2023-11-01;2023-12-01;164.79
81;2023-11-01;2023-12-01;2652.96
82;2023-11-01;2023-12-01;72.52
83;2023-11-01;2023-12-01;320.98
84;2023-11-01;2023-12-01;507.32
85;2023-11-01;2023-12-01;126.06
86;2023-11-01;2023-12-01;1621.73
87;2023-11-01;2023-12-01;267.45
88;2023-11-01;2023-12-01;544.01
89;2023-11-01;2023-12-01;112.87
90;2023-11-01;2023-12-01;95.0
91;2023-11-01;2023-12-01;828.24
92;2023-11-01;2023-12-01;142.95
93;2023-11-01;2023-12-01;91.42
94;2023-11-01;2023-12-01;130.47
95;2023-11-01;2023-12-01;150.41
96;2023-11-01;2023-12-01;135.88
97;2023-11-01;2023-12-01;817.46
98;2023-11-01;2023-12-01;81.93
99;2023-11-01;2023-12-01;53.62
100;2023-11-01;2023-12-01;37.44
101;2023-11-01;2023-12-01;136.59
102;2023-11-01;2023-12-01;195.23
103;2023-11-01;2023-12-01;359.44
104;2023-11-01;2023-12-01;466.03
105;2023-11-01;2023-12-01;68.25
1;2023-12-01;2024-01-01;2017.72
2;2023-12-01;2024-01-01;324.79
3;2023-12-01;2024-01-01;5070.64
4;2023-12-01;2024-01-01;1243.52
5;2023-12-01;2024-01-01;361.98
6;2023-12-01;2024-01-01;596.96
7;2023-12-01;2024-01-01;3338.94
8;2023-12-01;2024-01-01;261.98
9;2023-12-01;2024-01-01;51.11
10;2023-12-01;2024-01-01;218.68
11;2023-12-01;2024-01-01;72.85
12;2023-12-01;2024-01-01;4114.36
13;2023-12-01;2024-01-01;1735.77
14;2023-12-01;2024-01-01;2020.62
15;2023-12-01;2024-01-01;2743.64
16;2023-12-01;2024-01-01;247.4
17;2023-12-01;2024-01-01;1655.86
18;2023-12-01;2024-01-01;498.11
19;2023-12-01;2024-01-01;730.46
20;2023-12-01;2024-01-01;3642.65
21;2023-12-01;2024-01-01;163.46
22;2023-12-01;2024-01-01;139.0
23;2023-12-01;2024-01-01;110.4
24;2023-12-01;2024-01-01;240.82
25;2023-12-01;2024-01-01;844.97
26;2023-12-01;2024-01-01;423.16
27;2023-12-01;2024-01-01;813.69
28;2023-12-01;2024-01-01;182.89
29;2023-12-01;2024-01-01;129.74
30;2023-12-01;2024-01-01;185.73
31;2023-12-01;2024-01-01;93.82
32;2023-12-01;2024-01-01;318.34
33;2023-12-01;2024-01-01;380.6
34;2023-12-01;2024-01-01;181.58
35;2023-12-01;2024-01-01;255.4
36;2023-12-01;2024-01-01;272.39
37;2023-12-01;2024-01-01;92.97
38;2023-12-01;2024-01-01;933.66
39;2023-12-01;2024-01-01;107.14
40;2023-12-01;2024-01-01;94.17
41;2023-12-01;2024-01-01;1603.37
42;2023-12-01;2024-01-01;2893.49
43;2023-12-01;2024-01-01;286.57
44;2023-12-01;2024-01-01;334.47
45;2023-12-01;2024-01-01;213.41
46;2023-12-01;2024-01-01;1264.06
47;2023-12-01;2024-01-01;251.36
48;2023-12-01;2024-01-01;101.95
49;2023-12-01;2024-01-01;162.45
50;2023-12-01;2024-01-01;1172.7
51;2023-12-01;2024-01-01;157.89
52;2023-12-01;2024-01-01;716.95
53;2023-12-01;2024-01-01;111.46
54;2023-12-01;2024-01-01;151.59
55;2023-12-01;2024-01-01;86.36
56;2023-12-01;2024-01-01;649.26
57;2023-12-01;2024-01-01;380.81
58;2023-12-01;2024-01-01;162.61
59;2023-12-01;2024-01-01;214.62
60;2023-12-01;2024-01-01;178.16
61;2023-12-01;2024-01-01;796.35
62;2023-12-01;2024-01-01;86.63
63;2023-12-01;2024-01-01;2656.58
64;2023-12-01;2024-01-01;51.03
65;2023-12-01;2024-01-01;283.46
66;2023-12-01;2024-01-01;242.31
67;2023-12-01;2024-01-01;111.26
68;2023-12-01;2024-01-01;202.01
69;2023-12-01;2024-01-01;93.22
70;2023-12-01;2024-01-01;86.47
71;2023-12-01;2024-01-01;357.47
72;2023-12-01;2024-01-01;269.48
73;2023-12-01;2024-01-01;288.52
74;2023-12-01;2024-01-01;287.32
75;2023-12-01;2024-01-01;168.42
76;2023-12-01;2024-01-01;153.96
77;2023-12-01;2024-01-01;407.61
78;2023-12-01;2024-01-01;242.93
79;2023-12-01;2024-01-01;134.81
80;2023-12-01;2024-01-01;178.1
81;2023-12-01;2024-01-01;2836.79
82;2023-12-01;2024-01-01;86.85
83;2023-12-01;2024-01-01;375.93
84;2023-12-01;2024-01-01;512.6
85;2023-12-01;2024-01-01;124.76
86;2023-12-01;2024-01-01;1562.46
87;2023-12-01;2024-01-01;253.9
88;2023-12-01;2024-01-01;487.21
89;2023-12-01;2024-01-01;114.95
90;2023-12-01;2024-01-01;94.31
91;2023-12-01;2024-01-01;785.48
92;2023-12-01;2024-01-01;144.22
93;2023-12-01;2024-01-01;108.21
94;2023-12-01;2024-01-01;130.35
95;2023-12-01;2024-01-01;145.42
96;2023-12-01;2024-01-01;123.97
97;2023-12-01;2024-01-01;682.05
98;2023-12-01;2024-01-01;89.31
99;2023-12-01;2024-01-01;54.64
100;2023-12-01;2024-01-01;40.14
101;2023-12-01;2024-01-01;140.46
102;2023-12-01;2024-01-01;183.72
103;2023-12-01;2024-01-01;315.66
104;2023-12-01;2024-01-01;520.87
105;2023-12-01;2024-01-01;65.32
1;2024-01-01;2024-02-01;2372.26
2;2024-01-01;2024-02-01;359.92
3;2024-01-01;2024-02-01;4806.79
4;2024-01-01;2024-02-01;1228.86
5;2024-01-01;2024-02-01;400.28
6;2024-01-01;2024-02-01;698.54
7;2024-01-01;2024-02-01;3075.82
8;2024-01-01;2024-02-01;253.15
9;2024-01-01;2024-02-01;52.13
10;2024-01-01;2024-02-01;213.19
11;2024-01-01;2024-02-01;66.49
12;2024-01-01;2024-02-01;4813.72
13;2024-01-01;2024-02-01;1661.52
14;2024-01-01;2024-02-01;2182.73
15;2024-01-01;2024-02-01;2818.2
16;2024-01-01;2024-02-01;255.29
17;2024-01-01;2024-02-01;1631.6
18;2024-01-01;2024-02-01;469.47
19;2024-01-01;2024-02-01;661.62
20;2024-01-01;2024-02-01;3711.27
21;2024-01-01;2024-02-01;139.35
22;2024-01-01;2024-02-01;163.44
23;2024-01-01;2024-02-01;108.28
24;2024-01-01;2024-02-01;239.39
25;2024-01-01;2024-02-01;878.75
26;2024-01-01;2024-02-01;472.01
27;2024-01-01;2024-02-01;807.61
28;2024-01-01;2024-02-01;177.2
29;2024-01-01;2024-02-01;126.61
30;2024-01-01;2024-02-01;196.94
31;2024-01-01;2024-02-01;93.47
32;2024-01-01;2024-02-01;314.12
33;2024-01-01;2024-02-01;432.01
34;2024-01-01;2024-02-01;170.96
35;2024-01-01;2024-02-01;286.97
36;2024-01-01;2024-02-01;291.71
37;2024-01-01;2024-02-01;98.86
38;2024-01-01;2024-02-01;1010.0
39;2024-01-01;2024-02-01;102.28
40;2024-01-01;2024-02-01;90.8
41;2024-01-01;2024-02-01;1452.83
42;2024-01-01;2024-02-01;3515.55
43;2024-01-01;2024-02-01;275.25
44;2024-01-01;2024-02-01;348.99
45;2024-01-01;2024-02-01;194.83
46;2024-01-01;2024-02-01;1115.28
47;2024-01-01;2024-02-01;272.06
48;2024-01-01;2024-02-01;104.65
49;2024-01-01;2024-02-01;149.12
50;2024-01-01;2024-02-01;1090.73
51;2024-01-01;2024-02-01;136.26
52;2024-01-01;2024-02-01;744.53
53;2024-01-01;2024-02-01;128.28
54;2024-01-01;2024-02-01;157.84
55;2024-01-01;2024-02-01;80.25
56;2024-01-01;2024-02-01;697.47
57;2024-01-01;2024-02-01;426.04
58;2024-01-01;2024-02-01;143.93
59;2024-01-01;2024-02-01;186.39
60;2024-01-01;2024-02-01;185.47
61;2024-01-01;2024-02-01;836.15
62;2024-01-01;2024-02-01;87.5
63;2024-01-01;2024-02-01;2789.23
64;2024-01-01;2024-02-01;45.21
65;2024-01-01;2024-02-01;301.01
66;2024-01-01;2024-02-01;258.79
67;2024-01-01;2024-02-01;110.49
68;2024-01-01;2024-02-01;210.65
69;2024-01-01;2024-02-01;81.39
70;2024-01-01;2024-02-01;73.55
71;2024-01-01;2024-02-01;384.64
72;2024-01-01;2024-02-01;253.89
73;2024-01-01;2024-02-01;323.88
74;2024-01-01;2024-02-01;293.54
75;2024-01-01;2024-02-01;195.31
76;2024-01-01;2024-02-01;163.28
77;2024-01-01;2024-02-01;425.7
78;2024-01-01;2024-02-01;252.2
79;2024-01-01;2024-02-01;133.97
80;2024-01-01;2024-02-01;180.8
81;2024-01-01;2024-02-01;3034.43
82;2024-01-01;2024-02-01;77.83
83;2024-01-01;2024-02-01;380.38
84;2024-01-01;2024-02-01;503.44
85;2024-01-01;2024-02-01;125.25
86;2024-01-01;2024-02-01;1535.33
87;2024-01-01;2024-02-01;274.9
88;2024-01-01;2024-02-01;471.27
89;2024-01-01;2024-02-01;114.95
90;2024-01-01;2024-02-01;95.96
91;2024-01-01;2024-02-01;914.18
92;2024-01-01;2024-02-01;163.68
93;2024-01-01;2024-02-01;94.75
94;2024-01-01;2024-02-01;126.82
95;2024-01-01;2024-02-01;135.73
96;2024-01-01;2024-02-01;134.52
97;2024-01-01;2024-02-01;744.64
98;2024-01-01;2024-02-01;95.4
99;2024-01-01;2024-02-01;50.26
100;2024-01-01;2024-02-01;36.9
101;2024-01-01;2024-02-01;147.82
102;2024-01-01;2024-02-01;181.79
103;2024-01-01;2024-02-01;371.55
104;2024-01-01;2024-02-01;510.42
105;2024-01-01;2024-02-01;71.98
1;2024-02-01;2024-03-01;2216.05
2;2024-02-01;2024-03-01;352.52
3;2024-02-01;2024-03-01;4726.06
4;2024-02-01;2024-03-01;1200.77
5;2024-02-01;2024-03-01;377.63
6;2024-02-01;2024-03-01;645.68
7;2024-02-01;2024-03-01;2976.64
8;2024-02-01;2024-03-01;232.84
9;2024-02-01;2024-03-01;50.55
10;2024-02-01;2024-03-01;215.98
11;2024-02-01;2024-03-01;65.19
12;2024-02-01;2024-03-01;4652.89
13;2024-02-01;2024-03-01;1714.22
14;2024-02-01;2024-03-01;2227.96
15;2024-02-01;2024-03-01;2971.56
16;2024-02-01;2024-03-01;244.16
17;2024-02-01;2024-03-01;1861.68
18;2024-02-01;2024-03-01;512.06
19;2024-02-01;2024-03-01;681.65
20;2024-02-01;2024-03-01;3361.13
21;2024-02-01;2024-03-01;164.37
22;2024-02-01;2024-03-01;158.69
23;2024-02-01;2024-03-01;121.88
24;2024-02-01;2024-03-01;269.64
25;2024-02-01;2024-03-01;775.57
26;2024-02-01;2024-03-01;426.88
27;2024-02-01;2024-03-01;850.92
28;2024-02-01;2024-03-01;189.67
29;2024-02-01;2024-03-01;123.4
30;2024-02-01;2024-03-01;208.04
31;2024-02-01;2024-03-01;96.36
32;2024-02-01;2024-03-01;274.61
33;2024-02-01;2024-03-01;392.12
34;2024-02-01;2024-03-01;190.68
35;2024-02-01;2024-03-01;290.63
36;2024-02-01;2024-03-01;329.6
37;2024-02-01;2024-03-01;104.0
38;2024-02-01;2024-03-01;999.64
39;2024-02-01;2024-03-01;113.18
40;2024-02-01;2024-03-01;92.68
41;2024-02-01;2024-03-01;1572.93
42;2024-02-01;2024-03-01;3139.21
43;2024-02-01;2024-03-01;292.7
44;2024-02-01;2024-03-01;336.18
45;2024-02-01;2024-03-01;198.89
46;2024-02-01;2024-03-01;1104.68
47;2024-02-01;2024-03-01;235.47
48;2024-02-01;2024-03-01;91.92
49;2024-02-01;2024-03-01;145.82
50;2024-02-01;2024-03-01;1318.56
51;2024-02-01;2024-03-01;160.37
52;2024-02-01;2024-03-01;693.39
53;2024-02-01;2024-03-01;117.8
54;2024-02-01;2024-03-01;151.45
55;2024-02-01;2024-03-01;78.76
56;2024-02-01;2024-03-01;669.83
57;2024-02-01;2024-03-01;426.1
58;2024-02-01;2024-03-01;146.27
59;2024-02-01;2024-03-01;195.56
60;2024-02-01;2024-03-01;163.57
61;2024-02-01;2024-03-01;772.38
62;2024-02-01;2024-03-01;73.01
63;2024-02-01;2024-03-01;2535.52
64;2024-02-01;2024-03-01;49.13
65;2024-02-01;2024-03-01;322.67
66;2024-02-01;2024-03-01;234.24
67;2024-02-01;2024-03-01;123.91
68;2024-02-01;2024-03-01;212.99
69;2024-02-01;2024-03-01;92.25
70;2024-02-01;2024-03-01;80.0
71;2024-02-01;2024-03-01;381.96
72;2024-02-01;2024-03-01;235.01
73;2024-02-01;2024-03-01;276.29
74;2024-02-01;2024-03-01;302.66
75;2024-02-01;2024-03-01;168.67
76;2024-02-01;2024-03-01;138.23
77;2024-02-01;2024-03-01;430.55
78;2024-02-01;2024-03-01;258.21
79;2024-02-01;2024-03-01;127.09
80;2024-02-01;2024-03-01;180.78
81;2024-02-01;2024-03-01;2565.6
82;2024-02-01;2024-03-01;75.2
83;2024-02-01;2024-03-01;366.78
84;2024-02-01;2024-03-01;503.07
85;2024-02-01;2024-03-01;124.73
86;2024-02-01;2024-03-01;1375.7
87;2024-02-01;2024-03-01;265.51
88;2024-02-01;2024-03-01;479.68
89;2024-02-01;2024-03-01;117.86
90;2024-02-01;2024-03-01;108.4
91;2024-02-01;2024-03-01;927.99
92;2024-02-01;2024-03-01;149.71
93;2024-02-01;2024-03-01;92.04
94;2024-02-01;2024-03-01;119.63
95;2024-02-01;2024-03-01;163.26
96;2024-02-01;2024-03-01;121.94
97;2024-02-01;2024-03-01;714.06
98;2024-02-01;2024-03-01;86.28
99;2024-02-01;2024-03-01;50.02
100;2024-02-01;2024-03-01;40.03
101;2024-02-01;2024-03-01;139.36
102;2024-02-01;2024-03-01;166.76
103;2024-02-01;2024-03-01;349.16
104;2024-02-01;2024-03-01;482.67
105;2024-02-01;2024-03-01;70.5
1;2024-03-01;2024-04-01;2011.02
2;2024-03-01;2024-04-01;325.27
3;2024-03-01;2024-04-01;5248.62
4;2024-03-01;2024-04-01;1264.32
5;2024-03-01;2024-04-01;413.13
6;2024-03-01;2024-04-01;609.57
7;2024-03-01;2024-04-01;3191.44
8;2024-03-01;2024-04-01;265.23
9;2024-03-01;2024-04-01;53.12
10;2024-03-01;2024-04-01;215.37
11;2024-03-01;2024-04-01;72.28
12;2024-03-01;2024-04-01;4623.62
13;2024-03-01;2024-04-01;1884.81
14;2024-03-01;2024-04-01;2113.87
15;2024-03-01;2024-04-01;3172.43
16;2024-03-01;2024-04-01;268.53
17;2024-03-01;2024-04-01;1644.15
18;2024-03-01;2024-04-01;457.63
19;2024-03-01;2024-04-01;686.42
20;2024-03-01;2024-04-01;3517.42
21;2024-03-01;2024-04-01;141.94
22;2024-03-01;2024-04-01;135.31
23;2024-03-01;2024-04-01;116.93
24;2024-03-01;2024-04-01;250.78
25;2024-03-01;2024-04-01;837.27
26;2024-03-01;2024-04-01;437.68
27;2024-03-01;2024-04-01;806.31
28;2024-03-01;2024-04-01;191.99
29;2024-03-01;2024-04-01;137.1
30;2024-03-01;2024-04-01;205.41
31;2024-03-01;2024-04-01;96.19
32;2024-03-01;2024-04-01;279.98
33;2024-03-01;2024-04-01;425.29
34;2024-03-01;2024-04-01;168.06
35;2024-03-01;2024-04-01;305.08
36;2024-03-01;2024-04-01;305.09
37;2024-03-01;2024-04-01;95.94
38;2024-03-01;2024-04-01;939.2
39;2024-03-01;2024-04-01;101.13
40;2024-03-01;2024-04-01;97.7
41;2024-03-01;2024-04-01;1515.88
42;2024-03-01;2024-04-01;2991.79
43;2024-03-01;2024-04-01;284.14
44;2024-03-01;2024-04-01;375.05
45;2024-03-01;2024-04-01;215.73
46;2024-03-01;2024-04-01;1096.98
47;2024-03-01;2024-04-01;269.54
48;2024-03-01;2024-04-01;103.3
49;2024-03-01;2024-04-01;146.06
50;2024-03-01;2024-04-01;1119.46
51;2024-03-01;2024-04-01;160.1
52;2024-03-01;2024-04-01;753.99
53;2024-03-01;2024-04-01;118.89
54;2024-03-01;2024-04-01;154.48
55;2024-03-01;2024-04-01;82.01
56;2024-03-01;2024-04-01;633.27
57;2024-03-01;2024-04-01;406.11
58;2024-03-01;2024-04-01;135.34
59;2024-03-01;2024-04-01;201.85
60;2024-03-01;2024-04-01;175.94
61;2024-03-01;2024-04-01;932.27
62;2024-03-01;2024-04-01;76.84
63;2024-03-01;2024-04-01;2900.26
64;2024-03-01;2024-04-01;47.14
65;2024-03-01;2024-04-01;304.77
66;2024-03-01;2024-04-01;269.69
67;2024-03-01;2024-04-01;113.26
68;2024-03-01;2024-04-01;205.95
69;2024-03-01;2024-04-01;81.02
70;2024-03-01;2024-04-01;81.64
71;2024-03-01;2024-04-01;384.47
72;2024-03-01;2024-04-01;259.22
73;2024-03-01;2024-04-01;329.71
74;2024-03-01;2024-04-01;317.13
75;2024-03-01;2024-04-01;168.62
76;2024-03-01;2024-04-01;142.49
77;2024-03-01;2024-04-01;381.14
78;2024-03-01;2024-04-01;267.31
79;2024-03-01;2024-04-01;135.74
80;2024-03-01;2024-04-01;183.07
81;2024-03-01;2024-04-01;2710.69
82;2024-03-01;2024-04-01;82.67
83;2024-03-01;2024-04-01;322.21
84;2024-03-01;2024-04-01;542.84
85;2024-03-01;2024-04-01;111.87
86;2024-03-01;2024-04-01;1552.22
87;2024-03-01;2024-04-01;240.28
88;2024-03-01;2024-04-01;513.01
89;2024-03-01;2024-04-01;109.09
90;2024-03-01;2024-04-01;95.46
91;2024-03-01;2024-04-01;843.44
92;2024-03-01;2024-04-01;156.67
93;2024-03-01;2024-04-01;107.46
94;2024-03-01;2024-04-01;110.33
95;2024-03-01;2024-04-01;140.54
96;2024-03-01;2024-04-01;124.81
97;2024-03-01;2024-04-01;815.28
98;2024-03-01;2024-04-01;89.5
99;2024-03-01;2024-04-01;54.87
100;2024-03-01;2024-04-01;39.0
101;2024-03-01;2024-04-01;153.97
102;2024-03-01;2024-04-01;189.8
103;2024-03-01;2024-04-01;377.32
104;2024-03-01;2024-04-01;539.16
105;2024-03-01;2024-04-01;67.6
1;2024-04-01;2024-05-01;2139.86
2;2024-04-01;2024-05-01;358.58
3;2024-04-01;2024-05-01;4679.92
4;2024-04-01;2024-05-01;1276.1
5;2024-04-01;2024-05-01;370.34
6;2024-04-01;2024-05-01;637.03
7;2024-04-01;2024-05-01;3114.46
8;2024-04-01;2024-05-01;272.36
9;2024-04-01;2024-05-01;49.62
10;2024-04-01;2024-05-01;212.8
11;2024-04-01;2024-05-01;73.68
12;2024-04-01;2024-05-01;4901.55
13;2024-04-01;2024-05-01;1856.5
14;2024-04-01;2024-05-01;2111.84
15;2024-04-01;2024-05-01;2936.92
16;2024-04-01;2024-05-01;228.76
17;2024-04-01;2024-05-01;1648.86
18;2024-04-01;2024-05-01;529.91
19;2024-04-01;2024-05-01;664.1
20;2024-04-01;2024-05-01;3167.22
21;2024-04-01;2024-05-01;145.85
22;2024-04-01;2024-05-01;150.51
23;2024-04-01;2024-05-01;122.15
24;2024-04-01;2024-05-01;239.41
25;2024-04-01;2024-05-01;841.03
26;2024-04-01;2024-05-01;463.26
27;2024-04-01;2024-05-01;851.74
28;2024-04-01;2024-05-01;192.31
29;2024-04-01;2024-05-01;118.7
30;2024-04-01;2024-05-01;214.56
31;2024-04-01;2024-05-01;90.51
32;2024-04-01;2024-05-01;319.53
33;2024-04-01;2024-05-01;421.78
34;2024-04-01;2024-05-01;196.09
35;2024-04-01;2024-05-01;293.21
36;2024-04-01;2024-05-01;310.79
37;2024-04-01;2024-05-01;94.23
38;2024-04-01;2024-05-01;994.75
39;2024-04-01;2024-05-01;118.77
40;2024-04-01;2024-05-01;97.55
41;2024-04-01;2024-05-01;1585.51
42;2024-04-01;2024-05-01;3390.9
43;2024-04-01;2024-05-01;280.3
44;2024-04-01;2024-05-01;343.63
45;2024-04-01;2024-05-01;197.33
46;2024-04-01;2024-05-01;1270.04
47;2024-04-01;2024-05-01;245.56
48;2024-04-01;2024-05-01;94.22
49;2024-04-01;2024-05-01;161.86
50;2024-04-01;2024-05-01;1146.51
51;2024-04-01;2024-05-01;147.76
52;2024-04-01;2024-05-01;705.46
53;2024-04-01;2024-05-01;116.19
54;2024-04-01;2024-05-01;160.37
55;2024-04-01;2024-05-01;81.88
56;2024-04-01;2024-05-01;664.94
57;2024-04-01;2024-05-01;431.47
58;2024-04-01;2024-05-01;152.37
59;2024-04-01;2024-05-01;213.81
60;2024-04-01;2024-05-01;173.18
61;2024-04-01;2024-05-01;823.04
62;2024-04-01;2024-05-01;85.57
63;2024-04-01;2024-05-01;3045.31
